Home Team,Opponent Team,MAE,MAPE,Season
Atlanta Hawks,Boston Celtics,0.0365803412424582,0.0822219606257284,2023-24
Atlanta Hawks,Denver Nuggets,0.0544946893239569,0.1337547614446722,2023-24
Atlanta Hawks,Cleveland Cavaliers,0.0341400583192661,0.0752459660542139,2023-24
Atlanta Hawks,Dallas Mavericks,0.06471494821390913,0.15737822573001825,2023-24
